date,parent_region,region,confirmed,recovered,deaths
2020-03-01,China,Guangdong,1349.0,1016.0,7.0
2020-03-01,China,Shanxi,133.0,116.0,0.0
2020-03-01,global,Belgien,2.0,1.0,0.0
2020-03-01,global,Ägypten,2.0,1.0,0.0
2020-03-01,Kanada,Ontario,15.0,3.0,0.0
2020-03-01,global,Neuseeland,1.0,0.0,0.0
2020-03-01,global,Frankreich,130.0,12.0,2.0
2020-03-01,global,Bahrain,47.0,0.0,0.0
2020-03-01,global,Libanon,10.0,0.0,0.0
2020-03-01,global,Nigeria,1.0,0.0,0.0
2020-03-01,global,Nepal,1.0,1.0,0.0
2020-03-01,global,Irak,19.0,0.0,0.0
2020-03-01,China,Tianjin,136.0,111.0,3.0
2020-03-01,global,Südkorea,3736.0,30.0,17.0
2020-03-01,global,Niederlande,10.0,0.0,0.0
2020-03-01,global,Oman,6.0,1.0,0.0
2020-03-01,global,Iran,978.0,175.0,54.0
2020-03-01,China,Hubei (Wuhan),66907.0,31536.0,2761.0
2020-03-01,global,Großbritannien,36.0,8.0,0.0
2020-03-01,global,Afghanistan,1.0,0.0,0.0
2020-03-02,USA,New Hampshire,1.0,0.0,0.0
2020-03-02,USA,Arizona,1.0,1.0,0.0
2020-03-02,USA,Illinois,4.0,2.0,0.0
2020-03-02,USA,Florida,1.0,0.0,0.0
2020-03-02,USA,Oregon,3.0,0.0,0.0
2020-03-02,USA,Rhode Island,2.0,0.0,0.0
2020-03-02,USA,California,21.0,2.0,0.0
2020-03-02,USA,New York,1.0,0.0,0.0
2020-03-02,USA,Massachusetts,1.0,1.0,0.0
2020-03-02,USA,Washington,18.0,1.0,6.0
2020-03-02,global,Senegal,1.0,0.0,0.0
2020-03-02,global,Malaysia,29.0,18.0,0.0
2020-03-02,China,Macau,10.0,8.0,0.0
2020-03-02,China,Shaanxi,245.0,216.0,1.0
2020-03-02,global,Sri Lanka,1.0,1.0,0.0
2020-03-02,China,Jiangsu,631.0,543.0,0.0
2020-03-02,global,Israel,10.0,1.0,0.0
2020-03-02,China,Shanghai,337.0,292.0,3.0
2020-03-02,global,Thailand,43.0,31.0,1.0
2020-03-02,global,Finnland,6.0,1.0,0.0
2020-03-02,China,Innere Mongolei,75.0,54.0,0.0
2020-03-02,China,Hainan,168.0,151.0,5.0
2020-03-02,China,Shandong,758.0,460.0,6.0
2020-03-02,global,Aserbaidschan,3.0,0.0,0.0
2020-03-02,global,Nordmazedonien,1.0,0.0,0.0
2020-03-02,global,Vereinigte Arabische Emirate,21.0,5.0,0.0
2020-03-02,China,Liaoning,122.0,103.0,1.0
2020-03-02,global,Portugal,2.0,0.0,0.0
2020-03-02,global,Mexiko,5.0,0.0,0.0
2020-03-02,global,Österreich,18.0,0.0,0.0
2020-03-02,global,Belarus,1.0,0.0,0.0
2020-03-02,China,Jiangxi,935.0,850.0,1.0
2020-03-02,China,Guangxi,252.0,192.0,2.0
2020-03-02,global,Rumänien,3.0,0.0,0.0
2020-03-02,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-02,Deutschland,Schleswig-Holstein,2.0,0.0,0.0
2020-03-02,global,Schweiz,42.0,0.0,0.0
2020-03-02,Kanada,British Columbia,8.0,3.0,0.0
2020-03-02,China,Tibet,1.0,1.0,0.0
2020-03-02,China,Peking (Beijing),414.0,282.0,8.0
2020-03-02,global,Singapur,108.0,78.0,0.0
2020-03-02,global,Philippinen,3.0,1.0,1.0
2020-03-02,Deutschland,Rheinland-Pfalz,2.0,0.0,0.0
2020-03-02,Deutschland,Nordrhein-Westfalen,86.0,0.0,0.0
2020-03-02,Deutschland,Niedersachsen,1.0,0.0,0.0
2020-03-02,China,Hong Kong,100.0,36.0,2.0
2020-03-02,global,Georgien,3.0,0.0,0.0
2020-03-02,Deutschland,Hessen,12.0,0.0,0.0
2020-03-02,Deutschland,Hamburg,1.0,0.0,0.0
2020-03-02,Deutschland,Bremen,1.0,0.0,0.0
2020-03-02,Deutschland,Brandenburg,1.0,0.0,0.0
2020-03-02,Deutschland,Bayern,25.0,14.0,0.0
2020-03-02,Deutschland,Baden-Württemberg,19.0,0.0,0.0
2020-03-02,global,Andorra,1.0,0.0,0.0
2020-03-02,China,Anhui,990.0,917.0,6.0
2020-03-02,global,Japan,274.0,32.0,6.0
2020-03-02,global,Irland,1.0,0.0,0.0
2020-03-02,global,Armenien,1.0,0.0,0.0
2020-03-02,global,Kroatien,7.0,0.0,0.0
2020-03-02,Australien,New South Wales,6.0,4.0,0.0
2020-03-02,global,Monaco,1.0,0.0,0.0
2020-03-02,global,Indien,5.0,3.0,0.0
2020-03-02,global,Brasilien,2.0,0.0,0.0
2020-03-02,China,Ningxia,74.0,69.0,0.0
2020-03-02,global,Island,6.0,0.0,0.0
2020-03-02,global,Katar,3.0,0.0,0.0
2020-03-02,China,Qinghai,18.0,18.0,0.0
2020-03-02,Australien,Tasmania,1.0,0.0,0.0
2020-03-02,global,Dänemark,4.0,0.0,0.0
2020-03-02,China,Xinjiang,76.0,66.0,3.0
2020-03-02,global,Estland,1.0,0.0,0.0
2020-03-02,global,Italien,2036.0,149.0,52.0
2020-03-02,China,Hunan,1018.0,887.0,4.0
2020-03-02,China,Gansu,91.0,85.0,2.0
2020-03-02,Kanada,Quebec,1.0,0.0,0.0
2020-03-02,China,Yunnan,174.0,168.0,2.0
2020-03-02,China,Heilongjiang,480.0,356.0,13.0
2020-03-02,China,Guizhou,146.0,114.0,2.0
2020-03-02,China,Zhejiang,1206.0,1069.0,1.0
2020-03-02,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",750.0,10.0,6.0
2020-03-02,global,Lettland,1.0,0.0,0.0
2020-03-02,global,Schweden,15.0,0.0,0.0
2020-03-02,global,Algerien,3.0,0.0,0.0
2020-03-02,global,Norwegen,25.0,0.0,0.0
2020-03-02,Australien,Victoria,9.0,4.0,0.0
2020-03-02,Australien,Western Australia,2.0,0.0,1.0
2020-03-02,global,Russland,3.0,2.0,0.0
2020-03-02,global,Pakistan,4.0,0.0,0.0
2020-03-02,global,Spanien,120.0,2.0,0.0
2020-03-02,global,Kuwait,56.0,0.0,0.0
2020-03-02,China,Hebei,318.0,296.0,6.0
2020-03-02,China,Henan,1272.0,1205.0,22.0
2020-03-02,global,Marokko,1.0,0.0,0.0
2020-03-02,global,Afghanistan,1.0,0.0,0.0
2020-03-02,Australien,South Australia,3.0,2.0,0.0
2020-03-02,China,Guangdong,1350.0,1059.0,7.0
2020-03-02,China,Shanxi,133.0,119.0,0.0
2020-03-02,global,Vietnam,16.0,16.0,0.0
2020-03-02,global,San Marino,8.0,0.0,0.0
2020-03-02,global,Belgien,8.0,1.0,0.0
2020-03-02,global,Litauen,1.0,0.0,0.0
2020-03-02,Kanada,Ontario,18.0,3.0,0.0
2020-03-02,China,Sichuan,538.0,386.0,3.0
2020-03-02,global,Ecuador,6.0,0.0,0.0
2020-03-02,global,Neuseeland,1.0,0.0,0.0
2020-03-02,global,Ägypten,2.0,1.0,0.0
2020-03-02,global,Frankreich,191.0,12.0,3.0
2020-03-02,global,Bahrain,49.0,0.0,0.0
2020-03-02,global,Dominikanische Republik,1.0,0.0,0.0
2020-03-02,global,Libanon,13.0,0.0,0.0
2020-03-02,global,Saudiarabien,1.0,0.0,0.0
2020-03-02,Australien,Queensland,9.0,1.0,0.0
2020-03-02,global,Nigeria,1.0,0.0,0.0
2020-03-02,global,Tschechien,3.0,0.0,0.0
2020-03-02,global,Nepal,1.0,1.0,0.0
2020-03-02,global,Irak,26.0,0.0,0.0
2020-03-02,global,Indonesien,2.0,0.0,0.0
2020-03-02,China,Tianjin,136.0,111.0,3.0
2020-03-02,global,Südkorea,4335.0,30.0,28.0
2020-03-02,global,Kambodscha,1.0,1.0,0.0
2020-03-02,global,Niederlande,18.0,0.0,0.0
2020-03-02,China,Chongqing,576.0,469.0,6.0
2020-03-02,global,Griechenland,7.0,0.0,0.0
2020-03-02,global,Oman,6.0,1.0,0.0
2020-03-02,global,Iran,1501.0,291.0,66.0
2020-03-02,China,Jilin,93.0,83.0,1.0
2020-03-02,China,Fujian,296.0,255.0,1.0
2020-03-02,China,Hubei (Wuhan),67103.0,33934.0,2803.0
2020-03-02,global,Großbritannien,40.0,8.0,0.0
2020-03-02,global,Luxemburg,1.0,0.0,0.0
2020-03-02,global,Taiwan,41.0,12.0,1.0
2020-03-03,USA,Illinois,4.0,2.0,0.0
2020-03-03,USA,Florida,2.0,0.0,0.0
2020-03-03,China,Yunnan,174.0,169.0,2.0
2020-03-03,global,Oman,12.0,2.0,0.0
2020-03-03,Australien,Victoria,9.0,4.0,0.0
2020-03-03,USA,Oregon,3.0,0.0,0.0
2020-03-03,global,Großbritannien,51.0,8.0,0.0
2020-03-03,USA,Washington,27.0,1.0,7.0
2020-03-03,global,Südkorea,5186.0,30.0,28.0
2020-03-03,China,Tianjin,136.0,124.0,3.0
2020-03-03,USA,Georgia,2.0,0.0,0.0
2020-03-03,China,Jiangxi,935.0,870.0,1.0
2020-03-03,Deutschland,Bayern,35.0,14.0,0.0
2020-03-03,global,Irak,32.0,0.0,0.0
2020-03-03,USA,New Hampshire,2.0,0.0,0.0
2020-03-03,USA,California,25.0,2.0,0.0
2020-03-03,Deutschland,Berlin,3.0,0.0,0.0
2020-03-03,Deutschland,Brandenburg,1.0,0.0,0.0
2020-03-03,USA,Arizona,1.0,1.0,0.0
2020-03-03,global,Taiwan,42.0,12.0,1.0
2020-03-03,global,Afghanistan,1.0,0.0,0.0
2020-03-03,USA,Massachusetts,2.0,1.0,0.0
2020-03-03,global,Chile,1.0,0.0,0.0
2020-03-03,global,Pakistan,5.0,0.0,0.0
2020-03-03,China,Innere Mongolei,75.0,59.0,1.0
2020-03-03,China,Hubei (Wuhan),67217.0,36208.0,2835.0
2020-03-03,global,Japan,293.0,43.0,6.0
2020-03-03,global,Libanon,13.0,0.0,0.0
2020-03-03,USA,North Carolina,1.0,0.0,0.0
2020-03-03,global,Nigeria,1.0,0.0,0.0
2020-03-03,China,Shanghai,338.0,294.0,3.0
2020-03-03,global,Österreich,21.0,0.0,0.0
2020-03-03,USA,Rhode Island,2.0,0.0,0.0
2020-03-03,USA,New York,2.0,0.0,0.0
2020-03-03,China,Tibet,1.0,1.0,0.0
2020-03-03,global,Schweiz,56.0,2.0,0.0
2020-03-03,global,Ukraine,1.0,0.0,0.0
2020-03-03,global,Niederlande,24.0,0.0,0.0
2020-03-03,global,Iran,2336.0,291.0,77.0
2020-03-03,global,Lettland,1.0,0.0,0.0
2020-03-03,Deutschland,Baden-Württemberg,26.0,0.0,0.0
2020-03-03,global,Katar,7.0,0.0,0.0
2020-03-03,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",751.0,10.0,6.0
2020-03-03,global,Aserbaidschan,3.0,0.0,0.0
2020-03-03,global,Philippinen,3.0,1.0,1.0
2020-03-03,global,Nordmazedonien,1.0,0.0,0.0
2020-03-03,global,Russland,3.0,2.0,0.0
2020-03-03,China,Hong Kong,100.0,37.0,2.0
2020-03-03,global,Belarus,1.0,0.0,0.0
2020-03-03,global,Portugal,2.0,0.0,0.0
2020-03-03,global,Litauen,1.0,0.0,0.0
2020-03-03,China,Sichuan,538.0,394.0,3.0
2020-03-03,China,Hebei,318.0,300.0,6.0
2020-03-03,global,Ecuador,7.0,0.0,0.0
2020-03-03,Kanada,British Columbia,9.0,3.0,0.0
2020-03-03,global,Norwegen,32.0,0.0,0.0
2020-03-03,global,Marokko,1.0,0.0,0.0
2020-03-03,China,Anhui,990.0,936.0,6.0
2020-03-03,China,Peking (Beijing),414.0,288.0,8.0
2020-03-03,global,Irland,2.0,0.0,0.0
2020-03-03,global,Kroatien,9.0,0.0,0.0
2020-03-03,Australien,Queensland,11.0,1.0,0.0
2020-03-03,global,Tschechien,5.0,0.0,0.0
2020-03-03,global,Georgien,3.0,0.0,0.0
2020-03-03,global,Estland,2.0,0.0,0.0
2020-03-03,global,Indien,5.0,3.0,0.0
2020-03-03,global,Saudiarabien,1.0,0.0,0.0
2020-03-03,global,Thailand,43.0,31.0,1.0
2020-03-03,global,Singapur,110.0,78.0,0.0
2020-03-03,global,Kambodscha,1.0,1.0,0.0
2020-03-03,China,Chongqing,576.0,490.0,6.0
2020-03-03,Kanada,Quebec,1.0,0.0,0.0
2020-03-03,global,Andorra,1.0,0.0,0.0
2020-03-03,China,Jilin,93.0,83.0,1.0
2020-03-03,global,Dominikanische Republik,1.0,0.0,0.0
2020-03-03,global,Luxemburg,1.0,0.0,0.0
2020-03-03,China,Hunan,1018.0,906.0,4.0
2020-03-03,Australien,New South Wales,13.0,4.0,0.0
2020-03-03,global,Monaco,1.0,0.0,0.0
2020-03-03,China,Guangxi,252.0,202.0,2.0
2020-03-03,China,Gansu,91.0,86.0,2.0
2020-03-03,global,Nepal,1.0,1.0,0.0
2020-03-03,global,Brasilien,2.0,0.0,0.0
2020-03-03,China,Macau,10.0,9.0,0.0
2020-03-03,global,Senegal,2.0,0.0,0.0
2020-03-03,global,Italien,2502.0,160.0,79.0
2020-03-03,global,Vietnam,16.0,16.0,0.0
2020-03-03,China,Guizhou,146.0,114.0,2.0
2020-03-03,China,Zhejiang,1213.0,1093.0,1.0
2020-03-03,global,Sri Lanka,1.0,1.0,0.0
2020-03-03,global,Griechenland,7.0,0.0,0.0
2020-03-03,China,Jiangsu,631.0,562.0,0.0
2020-03-03,global,Island,11.0,0.0,0.0
2020-03-03,global,Schweden,21.0,0.0,0.0
2020-03-03,global,Algerien,5.0,0.0,0.0
2020-03-03,global,Israel,12.0,1.0,0.0
2020-03-03,global,Rumänien,3.0,0.0,0.0
2020-03-03,global,Armenien,1.0,0.0,0.0
2020-03-03,China,Qinghai,18.0,18.0,0.0
2020-03-03,Australien,Western Australia,2.0,0.0,1.0
2020-03-03,global,Argentinien,1.0,0.0,0.0
2020-03-03,global,San Marino,10.0,0.0,1.0
2020-03-03,Australien,Tasmania,1.0,0.0,0.0
2020-03-03,global,Finnland,6.0,1.0,0.0
2020-03-03,global,Spanien,165.0,2.0,1.0
2020-03-03,China,Henan,1272.0,1231.0,22.0
2020-03-03,global,Kuwait,56.0,0.0,0.0
2020-03-03,Deutschland,Bremen,1.0,0.0,0.0
2020-03-03,global,Dänemark,6.0,0.0,0.0
2020-03-03,global,Indonesien,2.0,0.0,0.0
2020-03-03,China,Hainan,168.0,155.0,5.0
2020-03-03,China,Shandong,758.0,511.0,6.0
2020-03-03,China,Xinjiang,76.0,68.0,3.0
2020-03-03,Australien,South Australia,3.0,2.0,0.0
2020-03-03,China,Guangdong,1350.0,1101.0,7.0
2020-03-03,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-03,China,Shanxi,133.0,124.0,0.0
2020-03-03,Deutschland,Thüringen,1.0,0.0,0.0
2020-03-03,Deutschland,Schleswig-Holstein,2.0,0.0,0.0
2020-03-03,Deutschland,Sachsen,1.0,0.0,0.0
2020-03-03,Deutschland,Rheinland-Pfalz,2.0,0.0,0.0
2020-03-03,global,Belgien,13.0,1.0,0.0
2020-03-03,global,Jordanien,1.0,0.0,0.0
2020-03-03,Kanada,Ontario,20.0,3.0,0.0
2020-03-03,global,Malaysia,36.0,22.0,0.0
2020-03-03,China,Liaoning,125.0,106.0,1.0
2020-03-03,China,Ningxia,74.0,69.0,0.0
2020-03-03,global,Neuseeland,1.0,0.0,0.0
2020-03-03,China,Shaanxi,245.0,216.0,1.0
2020-03-03,global,Ägypten,2.0,1.0,0.0
2020-03-03,global,Frankreich,204.0,12.0,4.0
2020-03-03,global,Vereinigte Arabische Emirate,27.0,5.0,0.0
2020-03-03,China,Heilongjiang,480.0,366.0,13.0
2020-03-03,China,Fujian,296.0,260.0,1.0
2020-03-03,global,Bahrain,49.0,0.0,0.0
2020-03-03,global,Mexiko,5.0,1.0,0.0
2020-03-03,Deutschland,Nordrhein-Westfalen,101.0,0.0,0.0
2020-03-03,Deutschland,Niedersachsen,1.0,0.0,0.0
2020-03-03,Deutschland,Hessen,12.0,0.0,0.0
2020-03-03,Deutschland,Hamburg,2.0,0.0,0.0
2020-03-04,Deutschland,Hessen,12.0,0.0,0.0
2020-03-04,global,Dominikanische Republik,1.0,0.0,0.0
2020-03-04,USA,Arizona,1.0,1.0,0.0
2020-03-04,USA,New Hampshire,2.0,0.0,0.0
2020-03-04,USA,Georgia,2.0,0.0,0.0
2020-03-04,USA,Illinois,4.0,2.0,0.0
2020-03-04,USA,Massachusetts,2.0,1.0,0.0
2020-03-04,USA,Oregon,3.0,0.0,0.0
2020-03-04,USA,Florida,2.0,0.0,0.0
2020-03-04,USA,Washington,39.0,1.0,10.0
2020-03-04,USA,New York,11.0,0.0,0.0
2020-03-04,USA,California,35.0,2.0,1.0
2020-03-04,global,Indonesien,2.0,0.0,0.0
2020-03-04,Australien,New South Wales,22.0,4.0,1.0
2020-03-04,global,Monaco,1.0,0.0,0.0
2020-03-04,global,Brasilien,4.0,0.0,0.0
2020-03-04,global,Rumänien,4.0,1.0,0.0
2020-03-04,Australien,Tasmania,1.0,0.0,0.0
2020-03-04,global,Dänemark,10.0,0.0,0.0
2020-03-04,China,Hubei (Wuhan),67332.0,38557.0,2871.0
2020-03-04,global,Großbritannien,85.0,8.0,0.0
2020-03-04,China,Xinjiang,76.0,69.0,3.0
2020-03-04,global,Katar,8.0,0.0,0.0
2020-03-04,China,Qinghai,18.0,18.0,0.0
2020-03-04,China,Heilongjiang,480.0,373.0,13.0
2020-03-04,global,Andorra,1.0,0.0,0.0
2020-03-04,global,Island,26.0,0.0,0.0
2020-03-04,global,Iran,2922.0,552.0,92.0
2020-03-04,global,Lettland,1.0,0.0,0.0
2020-03-04,Australien,Victoria,10.0,4.0,0.0
2020-03-04,global,Georgien,3.0,0.0,0.0
2020-03-04,China,Guangxi,252.0,210.0,2.0
2020-03-04,China,Yunnan,174.0,169.0,2.0
2020-03-04,global,Pakistan,5.0,0.0,0.0
2020-03-04,global,Oman,15.0,2.0,0.0
2020-03-04,China,Sichuan,538.0,406.0,3.0
2020-03-04,global,Litauen,1.0,0.0,0.0
2020-03-04,global,Marokko,1.0,0.0,0.0
2020-03-04,global,Afghanistan,1.0,0.0,0.0
2020-03-04,China,Peking (Beijing),418.0,297.0,8.0
2020-03-04,global,Niederlande,38.0,0.0,0.0
2020-03-04,global,Tschechien,8.0,0.0,0.0
2020-03-04,Australien,Queensland,11.0,1.0,0.0
2020-03-04,global,Thailand,43.0,31.0,1.0
2020-03-04,global,Saudiarabien,1.0,0.0,0.0
2020-03-04,global,Kambodscha,1.0,1.0,0.0
2020-03-04,China,Chongqing,576.0,502.0,6.0
2020-03-04,global,Taiwan,42.0,12.0,1.0
2020-03-04,global,Ecuador,10.0,0.0,0.0
2020-03-04,China,Jilin,93.0,86.0,1.0
2020-03-04,global,Luxemburg,1.0,0.0,0.0
2020-03-04,global,Südkorea,5621.0,41.0,35.0
2020-03-04,China,Macau,10.0,9.0,0.0
2020-03-04,global,Senegal,4.0,0.0,0.0
2020-03-04,Kanada,British Columbia,12.0,3.0,0.0
2020-03-04,China,Tianjin,136.0,124.0,3.0
2020-03-04,global,Sri Lanka,1.0,1.0,0.0
2020-03-04,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-04,Deutschland,Thüringen,1.0,0.0,0.0
2020-03-04,global,Irak,35.0,0.0,2.0
2020-03-04,global,Japan,331.0,43.0,6.0
2020-03-04,Deutschland,Schleswig-Holstein,2.0,0.0,0.0
2020-03-04,Deutschland,Sachsen,1.0,0.0,0.0
2020-03-04,Deutschland,Saarland,1.0,0.0,0.0
2020-03-04,Deutschland,Rheinland-Pfalz,7.0,0.0,0.0
2020-03-04,Deutschland,Nordrhein-Westfalen,115.0,0.0,0.0
2020-03-04,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",751.0,10.0,6.0
2020-03-04,China,Jiangsu,631.0,577.0,0.0
2020-03-04,global,Israel,15.0,1.0,0.0
2020-03-04,global,Libanon,13.0,1.0,0.0
2020-03-04,global,Argentinien,1.0,0.0,0.0
2020-03-04,global,Norwegen,56.0,0.0,0.0
2020-03-04,global,Vietnam,16.0,16.0,0.0
2020-03-04,Deutschland,Niedersachsen,7.0,0.0,0.0
2020-03-04,Deutschland,Mecklenburg-Vorpommern,4.0,0.0,0.0
2020-03-04,USA,North Carolina,1.0,0.0,0.0
2020-03-04,global,Bahrain,52.0,0.0,0.0
2020-03-04,global,Portugal,5.0,0.0,0.0
2020-03-04,global,Belarus,6.0,0.0,0.0
2020-03-04,global,Frankreich,285.0,12.0,4.0
2020-03-04,Dänemark,Färöer,1.0,0.0,0.0
2020-03-04,global,Finnland,6.0,1.0,0.0
2020-03-04,Deutschland,Hamburg,3.0,0.0,0.0
2020-03-04,Deutschland,Bremen,3.0,0.0,0.0
2020-03-04,Deutschland,Brandenburg,1.0,0.0,0.0
2020-03-04,Deutschland,Berlin,7.0,0.0,0.0
2020-03-04,Deutschland,Bayern,48.0,14.0,0.0
2020-03-04,global,Chile,1.0,0.0,0.0
2020-03-04,China,Innere Mongolei,75.0,63.0,1.0
2020-03-04,global,Ägypten,2.0,1.0,0.0
2020-03-04,global,Neuseeland,3.0,0.0,0.0
2020-03-04,Kanada,Ontario,20.0,3.0,0.0
2020-03-04,China,Shandong,758.0,516.0,6.0
2020-03-04,Deutschland,Baden-Württemberg,50.0,0.0,0.0
2020-03-04,global,Österreich,29.0,0.0,0.0
2020-03-04,China,Fujian,296.0,270.0,1.0
2020-03-04,global,Jordanien,1.0,0.0,0.0
2020-03-04,China,Shanghai,338.0,298.0,3.0
2020-03-04,China,Liaoning,125.0,106.0,1.0
2020-03-04,global,Vereinigte Arabische Emirate,27.0,5.0,0.0
2020-03-04,global,Mexiko,5.0,1.0,0.0
2020-03-04,global,Belgien,23.0,1.0,0.0
2020-03-04,China,Hainan,168.0,158.0,5.0
2020-03-04,China,Jiangxi,935.0,884.0,1.0
2020-03-04,China,Shaanxi,245.0,223.0,1.0
2020-03-04,global,Ukraine,1.0,0.0,0.0
2020-03-04,global,Schweiz,90.0,3.0,0.0
2020-03-04,global,Nordmazedonien,1.0,0.0,0.0
2020-03-04,global,Aserbaidschan,3.0,0.0,0.0
2020-03-04,China,Shanxi,133.0,124.0,0.0
2020-03-04,China,Tibet,1.0,1.0,0.0
2020-03-04,global,Ungarn,2.0,0.0,0.0
2020-03-04,China,Guangdong,1350.0,1133.0,7.0
2020-03-04,global,Philippinen,3.0,1.0,1.0
2020-03-04,global,Malaysia,50.0,22.0,0.0
2020-03-04,China,Hong Kong,105.0,37.0,2.0
2020-03-04,Frankreich,Saint Barthélemy,3.0,0.0,0.0
2020-03-04,Großbritannien,Gibraltar,1.0,0.0,0.0
2020-03-04,China,Anhui,990.0,956.0,6.0
2020-03-04,global,San Marino,16.0,0.0,1.0
2020-03-04,global,Irland,6.0,0.0,0.0
2020-03-04,global,Kroatien,10.0,0.0,0.0
2020-03-04,Australien,South Australia,5.0,2.0,0.0
2020-03-04,Australien,Northern Territory,1.0,0.0,0.0
2020-03-04,global,Griechenland,9.0,0.0,0.0
2020-03-04,global,Estland,2.0,0.0,0.0
2020-03-04,global,Liechtenstein,1.0,0.0,0.0
2020-03-04,global,Indien,28.0,3.0,0.0
2020-03-04,global,Singapur,110.0,78.0,0.0
2020-03-04,Kanada,Quebec,1.0,0.0,0.0
2020-03-04,global,Nepal,1.0,1.0,0.0
2020-03-04,global,Polen,1.0,0.0,0.0
2020-03-04,global,Nigeria,1.0,0.0,0.0
2020-03-04,China,Hunan,1018.0,916.0,4.0
2020-03-04,China,Gansu,91.0,87.0,2.0
2020-03-04,global,Spanien,222.0,2.0,2.0
2020-03-04,global,Italien,3089.0,276.0,107.0
2020-03-04,USA,Rhode Island,2.0,0.0,0.0
2020-03-04,global,Tunesien,1.0,0.0,0.0
2020-03-04,global,Russland,3.0,2.0,0.0
2020-03-04,global,Kuwait,56.0,0.0,0.0
2020-03-04,China,Henan,1272.0,1234.0,22.0
2020-03-04,China,Hebei,318.0,301.0,6.0
2020-03-04,China,Guizhou,146.0,114.0,2.0
2020-03-04,China,Zhejiang,1213.0,1114.0,1.0
2020-03-04,China,Ningxia,75.0,69.0,0.0
2020-03-04,global,Schweden,35.0,0.0,0.0
2020-03-04,global,Algerien,12.0,0.0,0.0
2020-03-04,global,Armenien,1.0,0.0,0.0
2020-03-04,Australien,Western Australia,2.0,0.0,1.0
2020-03-05,USA,New Hampshire,2.0,0.0,0.0
2020-03-05,USA,Washington,70.0,1.0,11.0
2020-03-05,USA,Tennessee,1.0,0.0,0.0
2020-03-05,USA,New York,23.0,0.0,0.0
2020-03-05,USA,New Jersey,2.0,0.0,0.0
2020-03-05,USA,California,51.0,2.0,1.0
2020-03-05,USA,Georgia,2.0,0.0,0.0
2020-03-05,USA,North Carolina,1.0,0.0,0.0
2020-03-05,USA,Illinois,5.0,2.0,0.0
2020-03-05,USA,Nevada,1.0,0.0,0.0
2020-03-05,USA,Rhode Island,2.0,0.0,0.0
2020-03-05,USA,Massachusetts,2.0,1.0,0.0
2020-03-05,USA,Arizona,1.0,1.0,0.0
2020-03-05,USA,Oregon,3.0,0.0,0.0
2020-03-05,USA,Texas,3.0,0.0,0.0
2020-03-05,USA,Florida,3.0,0.0,0.0
2020-03-05,global,Ägypten,3.0,1.0,0.0
2020-03-05,China,Shaanxi,245.0,224.0,1.0
2020-03-05,global,Armenien,1.0,0.0,0.0
2020-03-05,China,Guizhou,146.0,114.0,2.0
2020-03-05,Australien,New South Wales,22.0,4.0,1.0
2020-03-05,global,Südafrika,1.0,0.0,0.0
2020-03-05,global,Brasilien,4.0,0.0,0.0
2020-03-05,global,Monaco,1.0,0.0,0.0
2020-03-05,China,Ningxia,75.0,69.0,0.0
2020-03-05,global,Rumänien,6.0,1.0,0.0
2020-03-05,global,Schweden,94.0,0.0,0.0
2020-03-05,global,Algerien,12.0,0.0,0.0
2020-03-05,Australien,Tasmania,1.0,0.0,0.0
2020-03-05,global,Dänemark,10.0,0.0,0.0
2020-03-05,China,Hubei (Wuhan),67466.0,40592.0,2902.0
2020-03-05,global,Slowenien,2.0,0.0,0.0
2020-03-05,China,Xinjiang,76.0,70.0,3.0
2020-03-05,global,Großbritannien,115.0,8.0,1.0
2020-03-05,global,Kuwait,58.0,0.0,0.0
2020-03-05,global,Katar,8.0,0.0,0.0
2020-03-05,China,Zhejiang,1215.0,1124.0,1.0
2020-03-05,China,Qinghai,18.0,18.0,0.0
2020-03-05,China,Hebei,318.0,304.0,6.0
2020-03-05,China,Henan,1272.0,1239.0,22.0
2020-03-05,global,Andorra,1.0,0.0,0.0
2020-03-05,China,Heilongjiang,481.0,379.0,13.0
2020-03-05,global,Russland,4.0,2.0,0.0
2020-03-05,global,Bosnien und Herzegowina,2.0,0.0,0.0
2020-03-05,global,Island,34.0,0.0,0.0
2020-03-05,global,Iran,3513.0,739.0,107.0
2020-03-05,global,Lettland,1.0,0.0,0.0
2020-03-05,Australien,Victoria,10.0,7.0,0.0
2020-03-05,China,Guangxi,252.0,214.0,2.0
2020-03-05,global,Tunesien,1.0,0.0,0.0
2020-03-05,global,Nigeria,1.0,0.0,0.0
2020-03-05,China,Yunnan,174.0,169.0,2.0
2020-03-05,global,Dominikanische Republik,1.0,0.0,0.0
2020-03-05,global,Georgien,4.0,0.0,0.0
2020-03-05,global,Italien,3858.0,414.0,148.0
2020-03-05,global,Pakistan,5.0,0.0,0.0
2020-03-05,global,Oman,16.0,2.0,0.0
2020-03-05,global,Spanien,259.0,2.0,3.0
2020-03-05,China,Gansu,102.0,87.0,2.0
2020-03-05,China,Sichuan,539.0,425.0,3.0
